Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,WMT,GOOGL,AMZN,AABA
2017-01-25,177.09,78,120.42,163.59,97.82,116.9,31.04,41.94,108.23,85.34,30.42,235.53,138.45,176.26,37.87,111.93,85.84,121.49,61.32,63.95,53.73,31.36,87.84,117.33,111.87,160.82,49.5,67.52,853.55,825.79,44.11
2017-01-26,176.31,76.95,121.67,167.25,98.45,117.5,30.76,42.03,108.21,85.69,30.44,237.47,138.01,178.06,37.82,112,85.95,121.86,61.02,64.12,54.11,31.4,87.12,117.65,110.8,161.86,48.75,67.13,859.05,835.53,44.83
2017-01-27,177.48,77,122.14,169.21,97.69,113.53,30.76,41.91,108.49,85.3,30.4,236.9,138.8,178.47,38,112,86.66,122.27,61.38,65.39,53.68,31.47,86.45,118.4,110.15,163.5,49.35,66.86,859,839,44.54
2017-01-30,177.25,76.83,120.93,165.92,98.4,113.15,30.94,41.3,109.86,85.42,29.96,235.58,137.99,176.98,37.74,113.4,86.19,122.81,61.52,65.69,52.78,31.47,86.78,118.02,109.31,162.94,49.49,65.63,837.06,833,44.22
2017-01-31,174.74,76.86,121.15,164.96,96.59,111.89,30.68,41.39,110.59,85.04,29.85,232.85,137.63,175.05,37.22,112.79,85.6,123.02,61.06,64.86,51.68,31.01,86.63,117.54,109.04,161.62,49.21,66.21,819.5,823.75,43.78
2017-02-01,175.17,76.85,127.03,164.25,95.81,111.2,30.85,41.52,110.71,84,29.73,230.51,137.66,175,36.82,112.48,85.54,121.9,62.06,64.36,52.98,31.51,87.03,117.69,109.63,162.75,49.34,66.46,824,829.21,44.25
2017-02-02,174.13,76.23,127.98,163.22,94.77,111.17,30.69,41.41,111.21,83.21,29.58,228.51,137.47,174.23,36.26,112.82,84.34,122.54,62.64,63.25,53,31.47,87.61,116.55,108.08,162.52,48.54,66.34,815,836.59,43.63
2017-02-03,174.02,77.14,128.31,162.99,94.32,112.41,31.27,41.58,110.9,83.7,29.79,234.52,137.26,175,36.69,113.5,86.19,123.31,63.86,63.5,52.62,32.12,88.12,118.42,108.53,161.13,48.45,66.82,823.13,806.72,43.9
2017-02-06,174.12,77.72,129.13,162.42,92.81,113.28,31.29,41.53,109.92,83.55,29.68,239.6,137.43,175.31,36.51,113.46,86.79,124.09,63.92,63.5,52.09,32,87.5,116.46,109.81,161.51,48.67,66.37,820.92,809.8,43.62
2017-02-07,176.08,78.06,130.54,165,94.32,112.98,31.38,41.7,109.65,83.23,29.75,241.15,137.16,176,36.45,113.6,87.14,124.95,64.76,63.74,53.07,32.32,87.64,118.1,111.38,161.05,48.13,66.56,825.5,809.31,44.43
2017-02-08,175.62,77.54,131.35,165,93,111.13,31.46,41.91,109.56,81.99,29.51,238.3,136.89,177.5,36.34,113.3,86.18,124.58,63.9,63.57,52.74,31.92,88.07,117.49,111.09,160,48.15,66.89,830.53,812.69,44.5
2017-02-09,176.87,77.9,131.65,164.67,93.06,111.91,31.35,41.52,109.07,81.8,29.52,238.8,137.78,176.17,36.5,113.47,86.42,124.47,64.34,63.52,53.93,32.26,88.25,117.89,110.28,160.34,48.52,67.8,831.73,821.6,44.95
2017-02-10,178.3,78.5,132.46,165.25,94.87,112.75,31.48,41.02,109.35,82.26,29.74,243.37,138.6,177.37,35.26,114.32,87.48,124.68,64.32,64.25,55.63,32.41,88.56,119,110.25,160.12,48.94,68.25,832.95,823.82,45.15
2017-02-13,179.86,78.82,133.08,166.45,97.69,113.36,31.67,40.77,108.95,82.77,29.88,244.49,140.48,179.24,35.57,115.28,87.44,126.02,64.25,64.24,56.17,32.44,88.04,117.37,111.61,160.69,48.27,68.32,837.7,831.62,45.08
2017-02-14,180.86,79,133.47,167.7,98.29,112.68,31.9,40.38,109.8,82.91,30.13,246.01,139.95,178.57,35.84,115.44,88.3,125.5,64.64,64.41,55.92,32.53,88,119.71,111.99,161.45,48.31,67.88,839.77,837,45.38
2017-02-15,180.3,79.79,135.52,168.42,98.11,112.21,32.35,40.42,109.91,82.64,30.29,250.58,141.27,180.2,35.98,115.9,90.08,125.66,64.9,64.5,56.29,32.78,89.81,120.65,111.13,162.58,48,67.8,838.81,834,45.03
2017-02-16,181.75,79.46,135.67,169.74,99.05,112.99,33.26,40.55,110.34,83.12,30.35,250.3,142.39,181.45,36.18,117,90.4,126.75,65.14,64.74,56.88,33.45,90.92,121.05,112.14,164.78,48.03,68.67,838.5,841.84,45.65
2017-02-17,183.43,79.22,135.1,170.41,98.07,110.42,33.52,41.13,110.24,82.09,30.41,247.51,141.36,181.25,36.32,118.19,89.82,126.78,65.2,64.47,56.12,33.59,90.61,121.72,111.93,159,48.31,68.83,841.31,842,44.95
2017-02-21,182.79,79.92,136.23,173.92,98.87,110.73,33.69,41.2,109.94,82.12,30.41,251,145.6,180.6,36.53,118.4,90.51,127.16,64.9,64.61,56.38,33.57,90.58,121.81,112.19,157.62,49.51,71.21,847.99,848.84,45.22
2017-02-22,183.4,79.83,136.43,174.98,98.04,111.19,34.04,41.51,109.69,81.65,30.52,250.06,145.05,180.09,36.34,119.28,90.52,127.52,65.5,64.33,57.48,33.57,91.45,121.42,112.35,160.91,49.5,72.25,848,856.95,45.47
2017-02-23,185.91,79.87,137.38,175.97,98.44,111.34,34.28,41.68,110.3,81.42,30.04,251.31,146.11,182,36.24,119.52,91.18,127.93,65.52,64.42,58.11,33.7,91.61,122.41,112.7,161.33,49.98,72,851.08,857.57,46.04
2017-02-24,186.82,79.76,135.91,176.75,94.86,110.9,33.98,41.7,109.62,81.6,29.84,247.7,144.65,180.21,36.14,121.5,90.18,128.36,65.65,64.53,57.39,34.17,90.97,122.36,111.82,162.67,50.28,71.34,847.65,844.69,45.14
2017-02-27,187.5,79.75,137.14,178,95.48,110.65,34.21,41.75,109.93,81.13,30.05,247.21,145.87,181.19,36.42,122.13,90.32,127.68,65.78,64.54,57.65,34.23,90.53,121.86,112.59,163.16,50.49,72.28,844.95,842.38,45.45
2017-02-28,186.73,80.12,137.08,180.34,97.24,111.66,34.16,41.68,110,81.53,29.99,248,144.98,179.38,36.42,122.01,89.84,127.08,65.81,64.08,57.37,34.1,90.9,122.05,112.97,165.47,49.96,70.87,847.35,851.45,45.57
2017-03-01,188.08,81.05,137.89,181.85,98.2,112.92,34.28,42.01,110.66,81.7,29.98,253.71,146.72,180.48,35.85,122.49,92.79,128.02,66.07,64.13,57.86,34.27,91.05,123.81,113.64,166.72,49.56,70.97,851.38,853.05,45.89
2017-03-02,189.46,81.66,140,184,98.49,113.67,34.41,42.08,111,82.8,30.23,253.52,147.08,181.88,35.93,123.75,93.87,129.05,66.38,64.69,57.9,34.46,91.4,125.49,113.83,168.32,49.69,70.42,856.31,853.08,46.02
2017-03-03,189.85,80.27,138.78,183.04,94.36,113.76,34.42,42.44,110.34,83.56,30.19,251.73,148.12,180.04,35.94,123.41,92.23,128.19,65.86,63.99,57.63,34.42,90.8,124.79,112.83,167.37,50.05,70.81,848.94,847.2,45.88
2017-03-06,188.93,79.5,139.36,181.4,94.32,113.25,34.04,42.34,110.77,82.44,30,252.17,147.13,179.72,35.79,123.01,92.25,127.9,66.08,63.97,56.7,34.33,89.89,124.03,111.83,167.43,50.03,70,846.86,845.23,45.61
2017-03-07,188.29,79.77,139.06,180.64,95.65,113.54,34,42,110.7,83.11,29.93,252.49,146.33,180.71,35.54,122.58,91.64,128.06,65.43,64.19,56.71,33.87,90.14,122.63,111.86,168.45,50,69.9,847.26,845.48,45.5
2017-03-08,189.72,80,138.95,182.4,94.1,111.68,34.18,42,110.87,82.35,29.89,253.62,146.22,180.75,35.67,123.75,92.68,128.07,65.96,64.26,56.94,33.91,90.02,122.35,112.48,167.61,49.3,69.69,853.12,848,45.85
2017-03-09,189.25,79.19,138.74,181.43,92.45,109.31,34.04,42.09,110.9,80.64,29.75,251.22,147.08,179.15,35.6,124.58,91.6,127.95,65.97,65.19,56.61,33.88,90.14,121.65,111.87,168.15,49.23,69.75,853.69,851,45.87
2017-03-10,190.64,79.38,139.25,181.9,91.89,111.4,34.24,42.23,111.4,82.44,29.84,251.84,147.24,178.21,36.12,126.04,91.95,128.56,66.07,65.11,56.49,34.14,90.8,122.32,112.39,168.42,49.5,70,862.7,857,46.2
2017-03-13,191.77,79.38,138.85,177.16,93.33,110.51,34.22,41.92,110.92,81.5,30.23,249.32,147.33,177.85,35.85,125.83,91.31,128.01,65.24,65.01,56.4,34.14,91.06,122.54,112.56,169.99,49.33,69.99,860.83,851.77,46.1
2017-03-14,190.93,78.96,139.3,178.54,91.22,108.47,33.94,41.98,111.73,81,29.76,246.81,147.27,176.18,35.06,126.86,91.02,127.65,64.13,64.53,56.87,34.02,91.26,121.77,111.88,169.66,49.44,70.82,863.75,853.55,46.41
2017-03-15,190.18,79.85,139.41,179,92.37,108.08,34.07,41.98,112.43,81.35,29.55,248.35,147.35,175.71,34.94,127.05,91.8,128.21,64.4,64.55,57.63,34.22,91,123,112.12,169.36,49.26,70.5,867.94,854.33,46.55
2017-03-16,191.06,79.47,140.72,179.82,93.97,108.81,34.25,42.03,112.18,82.03,29.8,247.85,148.4,178.46,35.17,128.44,92.03,128.3,64.57,64.75,57.43,34.57,91.44,122.98,112.77,172.07,50.02,70.11,870.53,855.3,46.6
2017-03-17,190.82,79.92,141,178.31,92.99,108,34.35,42.28,111.87,82.03,29.85,249.68,149.4,176.29,35.31,128.45,91.83,128.57,64.25,64.91,57.77,34.46,91.45,122.95,112.68,171.09,50.19,70.58,873.68,853.49,46.73
2017-03-20,192.52,79.15,140.4,180.1,93.13,107.27,34.2,42.1,112.07,81.72,29.9,243.32,149.38,175.65,35.37,128.04,90.27,128.99,64.14,64.91,58,34.4,90.96,122.98,113.4,169.93,50.42,70.14,869.48,851.51,46.62
2017-03-21,193.49,78.93,142.11,179.99,95.38,108.06,34.45,42.31,112.97,82.16,29.86,243.31,148.33,176.01,35.59,128.38,90.36,129.22,64.32,65.19,58.78,34.48,91.3,122.79,113.66,168.67,50.48,70.17,870.06,858.84,47
2017-03-22,192.3,77.43,139.84,175.96,92,107.65,33.78,42.56,111.85,81.96,29.56,231.22,146.73,174.04,35.22,127.05,86.89,128.58,63.98,64.12,54.76,34.3,91.31,121.92,112.37,168.13,50.13,70.03,849.48,840.43,45.61
2017-03-23,192.12,77.57,141.26,177.34,92.45,108.29,34.08,42.21,111.71,81.63,29.5,230.75,147.28,174.43,35.49,126.1,87.21,129.14,63.36,64.94,54.61,34.32,90.91,121.64,111.93,166.23,49.75,70.2,841.39,848.2,46.13
2017-03-24,192.12,78.11,141.5,176.85,92.24,107.93,34.07,42.23,112.4,82.03,29.59,233,147.85,175.12,35.65,125.86,87.79,129.38,63.16,65.36,55.29,34.27,90.77,121.38,111.98,166.13,49.7,69.99,842,851.68,46.65
2017-03-27,190.7,77.21,139.39,174.37,90.9,107,33.82,42.11,111.81,80.82,29.45,223.3,147.07,172.69,35.07,125.16,85.53,129.08,62.92,64.63,55.64,33.74,90.45,120.17,111.08,163.99,49.68,69.52,828.09,838.07,45.92
2017-03-28,189.94,77.51,140.91,176.29,91.56,106.28,33.9,42.24,112.6,81.32,29.31,225.58,147.29,173.94,35.34,125.62,87.02,129.46,63.2,64.96,55.99,34.06,90.17,120.76,111.41,164.58,49.01,69.33,839.69,851.75,46.33
2017-03-29,190.59,78.45,143.68,177.4,92.76,106.95,34,42.51,112.66,81.69,29.52,229.39,146.37,174.3,35.52,125.05,88.6,129,63.67,65.12,56.41,34.16,90.56,121.51,112.55,164.66,49.28,70.35,842.75,859.05,46.52
2017-03-30,190.74,78.2,144.19,177.25,92.98,108.15,33.8,42.35,112.53,82.03,29.66,229.48,146.72,173.86,35.58,124.74,88.2,128.75,63.5,65.42,56.48,34.19,90.5,120.36,111.96,163.65,49,70.69,851.98,874.95,46.8
2017-03-31,191.3,78.93,143.72,178.02,92.63,107.7,33.72,42.55,113,83.26,29.86,230.53,146.87,173.98,35.75,124.11,88.71,129.39,63.26,65.65,56,34.21,90.03,120.93,112.5,164.64,49.1,71.32,846.83,877,46.52
2017-04-03,191.87,79.17,143.71,177.08,92.43,107.22,33.7,42.58,113.18,82.02,29.76,230,146.94,173.82,36.19,124.73,87.99,129.5,63.43,65.81,55.74,34.11,89.86,120.57,112.28,164.62,48.73,72.08,848.75,888,46.5
2017-04-04,190.57,78.49,143.25,176.88,93.89,107.88,33.25,42.51,113.15,82.1,29.9,227.72,146.5,173.52,36.12,124.51,86.89,129.14,63.59,65.39,55.15,34.18,89.75,120.64,112.27,165.87,49.1,71.74,848,891.5,46.3
2017-04-05,190.7,78.59,144.22,179,94.92,109.65,33.49,42.65,113.58,82.85,30.09,232.15,146.63,174.7,36.43,124.72,88.42,129.89,63.69,66.3,54.97,34.33,90,120.98,113.14,165.76,49.43,71.64,854.71,910.82,46.41
2017-04-06,190.41,77.76,144.29,177.56,94.42,109.12,33,42.58,112.85,82.75,30,227.09,147.04,173.47,36.13,124.85,85.98,130.31,63.48,65.6,55.07,34.14,89.77,121,112.57,165.45,48.52,71.7,849.5,913.8,46.38
2017-04-07,190.03,77.48,143.73,178.39,95.87,109.38,33.1,42.64,112.82,83.24,29.92,226.6,147.1,172.08,36.07,125.12,85.93,130.02,63.28,65.85,55.1,34.09,89.46,120,112.63,164.96,48.48,72.1,845,899.65,46.23
2017-04-10,190.16,77.92,143.6,179,96.31,109.12,32.96,42.73,112.8,83.12,30.07,228,146.96,172.53,36.02,124.87,86.08,129.95,63.27,65.61,55,34.13,89.13,120.03,112.99,166.19,48.72,72.99,841.54,899.63,46.49
2017-04-11,189.13,77.53,142.94,177.5,97.3,109.53,33.04,42.68,113.68,83.08,30,227.78,147.91,170.65,35.77,124.26,85.54,130.62,62.49,65.6,54.95,34.02,89.66,120.67,112.5,164.89,48.51,73,841.7,907.04,47.03
2017-04-12,190.31,77.39,141.6,178.25,96.69,109.36,32.86,42.54,113.03,82.86,29.88,227.65,147.42,171.04,35.87,124.54,85.93,131.31,62.37,65.42,54.66,33.88,89.7,121.07,112.78,166.32,48.53,73.55,838.46,903.09,46.8
2017-04-13,189.25,76.33,141.91,175.74,94.6,108.64,32.71,42.87,113.04,82.72,29.7,225.18,146.42,169.92,35.55,125.13,85.5,131,62.79,65.29,55.41,33.88,90.05,121.15,112.05,164.95,48.8,73.37,841.04,891.45,46.85
2017-04-17,189.31,75.83,141.48,175.84,93.69,106.17,32.48,42.79,113.33,81.85,29.62,223.9,145.9,169.75,35.44,125.02,84.44,131.25,62.71,65.04,55.32,33.9,90.23,121.22,112.53,164.99,48.68,73.16,841.38,887.5,47.02
2017-04-18,189.76,76.45,141.41,178.59,93.5,105.81,32.56,43.11,113.48,81.32,29.6,219.32,147.06,170.79,35.43,123.18,85.36,132.01,62.46,65.33,56.02,33.76,90.4,121.43,112.95,170.06,48.62,73.54,852.54,900.99,47.25
2017-04-19,190.8,76.19,141.88,178.47,94.86,105.89,32.8,43.74,114.56,81.17,29.89,215.87,147.93,161.76,35.97,122.1,85.5,132.64,62.26,65.65,56.16,33.85,90.1,121.26,113.95,169.59,49.44,74.1,857.38,907.84,47.6
2017-04-20,190.02,77.5,141.22,178.74,93.28,104.4,32.79,43.2,114.17,80.95,30.05,215.5,147.66,161.32,36.18,121.86,84.98,132.65,62.66,65.46,55.96,33.63,89.7,118.06,112.96,169.52,47.92,74.14,859.74,899.7,47.25
2017-04-21,191.15,79.88,142.44,179.42,95.19,104.8,32.94,42.98,114.38,80.93,30.27,218.55,148.49,162.05,36.2,121.78,85.5,133.55,62.36,65.67,56.29,33.64,89.17,119.55,114,172.13,47.92,74.74,860.62,902.67,47.73
2017-04-24,193,80.64,143.5,181.75,95.84,105.79,33.24,43.24,115.26,81.28,29.85,221.18,151.08,161.29,36.67,122.52,86.55,134.24,62.5,67.48,56.14,33.98,89.12,120.96,115.99,172.66,47.13,75.08,868.44,908.68,47.89
2017-04-25,193.99,81.06,143.91,182.53,102.88,106.3,33.39,42.85,113.73,81.43,29.45,226.2,152.79,161.78,36.77,123.34,88.55,138.14,62.49,67.9,55.53,33.82,89.58,121.13,116.76,173.5,46.96,74.97,882.26,907.04,48.29
2017-04-26,195.7,80.62,144.47,182.31,103.8,106.4,33.58,43.06,115.4,81.52,29.52,227.1,153.11,160.53,36.78,123.79,88.35,141.7,62.63,68.08,55.46,33.86,89.85,121.46,117.34,174.09,46.75,75.27,891.39,910.3,48.4
2017-04-27,195.43,80.77,143.92,182.59,104.05,105.96,34.01,43.17,115.8,81.07,29.29,226.7,154.69,160.29,36.87,123.58,88.37,141.88,62.78,68.15,55.18,33.96,87.58,122.11,118.36,174.07,47.36,75.54,890,914.39,48.08
2017-04-28,196.15,79.94,144.09,183.42,102.83,107.05,33.88,42.96,115.87,82.46,29.1,225.31,156.01,160.5,36.1,123.85,87.6,140.39,62.58,68.91,55.43,33.88,87.52,122.17,119.19,174.61,46.64,75.24,929,948.83,48.45
2017-05-01,195.5,79.22,145.1,184.23,102.65,106.26,34.11,43.15,115.59,81.51,29.01,224.9,156.22,160.05,36.11,123.4,87.36,139.86,62.25,68.68,55.43,33.89,87.38,121.79,119.04,175,46.06,75.09,924.15,927.8,48.22
2017-05-02,195.16,79.15,147.54,182.54,102.27,106.11,34.06,43.22,114.87,82.14,29.01,224.86,154.49,159.44,36.37,123.52,86.71,140.98,62.51,69.71,55.12,33.58,87.29,121,118.95,174.91,46,75.3,933.27,946.64,48.72
2017-05-03,196.6,79.23,145.59,183.45,101.04,105.36,34.16,43.33,114.03,81.97,28.92,224.45,155.16,158.74,36.72,123.59,86.06,142.2,62.5,69.38,55.17,33.48,86.3,120.1,119.3,173.75,46.02,75.4,936.05,946,49.19
2017-05-04,198.3,79.23,146.52,183.33,101.44,106.24,34.33,43.42,110.58,82.29,29.27,228.26,155.46,158.89,36.99,123.69,87.69,142.62,63.67,69.03,54.68,33.44,86.85,121.42,120.63,173.05,46.18,75.93,950.29,944.75,48.63
2017-05-05,199.67,78.61,146.76,183.16,99.5,104.92,34.25,43.79,111.49,81.63,29.13,226.88,155.34,153.52,36.86,123.8,87.25,143.42,63.5,68.9,54.41,33.44,86.54,121.02,120.21,174.54,46.08,76.42,956.72,940.52,48.45
2017-05-08,198.84,78.5,149.03,185.38,99.48,105.93,34.46,43.59,112.39,82,29.16,226.75,155.85,152.8,36.73,123.53,87.04,143.93,63.91,68.97,54.18,33.4,86.33,121.3,121.37,173.93,46.72,76.5,947.45,940.95,48.71
2017-05-09,199.36,78.16,153.87,186.11,99.72,106.51,34.14,43.89,111.55,82.96,29.08,225.47,157.04,152.6,36.48,123.23,87.26,144.09,64.18,68.86,54.33,33.56,86.8,120.93,121.46,174.1,46.52,76.44,961.33,952.8,49.14
2017-05-10,197.37,78.28,153.63,185.14,99.72,105.82,33.9,43.48,109,82.12,28.92,223.46,157.52,151.65,36.27,122.91,86.53,143.86,63.13,68.99,54.91,33,86.48,119.63,121.17,173.04,46.4,76.33,956.22,953.5,49.4
2017-05-11,196.04,78.2,152.45,182.9,101.9,107.08,33.72,43.49,109.74,82.59,28.68,224.35,157.35,151.05,35.91,122.5,87.09,144.08,64.75,68.36,54.52,32.99,86.61,120.16,120.34,172.76,46.31,76.35,951.29,945.11,49.45
2017-05-12,195.9,77.7,154.7,183.71,100.59,106.06,33.6,43.64,109.8,82.39,28.36,223.49,156.39,150.3,35.72,123.11,86.68,144.5,64.39,68.61,54.1,32.89,86.24,120.15,121.01,172.64,46.12,75.95,957.85,954.5,49.75
2017-05-15,196.67,77.48,156.01,183.3,101.59,107.15,34,43.46,109.73,83,28.07,223.13,157.28,150.62,35.54,124.41,87.1,145.43,63.42,68.14,54.12,32.97,86.65,120.57,120.8,171.79,45.91,75.8,955.29,958.73,49.71
2017-05-16,197.48,78.6,155.94,182.73,102.75,107.57,34.24,43.87,109.12,82.9,28.25,225.44,160.11,151.66,35.75,127.34,87.36,146.55,63.44,68.23,52.37,32.56,86.88,120.27,121.09,170.67,45.34,76.19,963.55,961,50.05
2017-05-17,195.39,76.78,153.6,181.39,101,105.53,34.2,43.81,106,82.3,27.82,221.73,157.08,153.3,35.67,126.6,86.11,146.64,63.38,68.89,52.39,32.31,86.22,119.38,119.77,166.96,44.95,75.05,959.7,954.7,50.7
2017-05-18,194.5,76.27,151.27,178.48,99.14,104.55,31.1,43.87,105.98,81.77,27.26,214,155.48,150.86,35.19,126.46,84.07,146.41,62.91,67.4,51.97,32.2,86.18,120.13,119.5,168.25,44.5,76.89,943.2,944.8,48.68
2017-05-19,196.3,76.55,153.38,177.73,101.57,105.52,31.74,43.85,106.76,82,27.55,214.87,156.04,151.01,35.15,127.03,84.21,147.25,64.04,67.5,51,32.3,86,120.85,119.75,172.3,45.16,77.97,952.82,962.84,50.03
2017-05-22,196.35,76.95,154,183.78,102.67,107.09,31.15,43.89,107.65,82.11,28.23,217.37,156.49,152.1,35.48,126.63,85.18,148.3,63.7,67.89,51.77,32.5,86.25,120.83,121.56,172.73,45.39,78.65,957,964,50.51
2017-05-23,198.73,77.02,154.9,184,102.3,106.07,31.83,44.25,107.68,82.32,28.21,215.97,155.91,152.57,35.87,127.31,84.75,148.22,64,68.72,51.98,32.12,86.28,121.56,121.66,174.44,45.48,78.58,969.96,975.02,50.44
2017-05-24,198.49,77.46,153.84,183.46,103.33,106.1,31.93,44.51,107.15,82.42,28.32,220,154.7,152.21,35.98,127.79,85.88,147.94,64.77,68.87,52.25,32.17,86.45,121.77,122.1,175.45,45.45,78.56,975.26,976,50.18
2017-05-25,198.41,77.49,153.73,185.63,104.45,106.1,31.55,45,108.13,82.33,27.79,224.41,156.2,153.25,36.12,126.74,85.99,149.81,64.96,68.97,52.38,32.06,86.58,122.59,122.43,176.32,45.05,78.36,979,984.85,50.48
2017-05-26,199.14,77.17,154,186.73,105,105.05,31.51,45.35,107.71,81.61,27.46,222.01,156.1,152.85,36.26,127.23,85.11,149.87,65,69.8,52.35,32.18,86.93,123.59,122.31,177.68,45.25,78.37,992,995,50.5
2017-05-30,200.31,77.24,153.42,186.76,105.26,104.35,31.4,45.16,108.49,81.28,27.31,221.83,154,151.95,36.27,126.7,85.13,149.95,64.72,69.79,52.76,32.06,87.25,123.36,121.8,177.54,45.26,78,992.5,996.51,50.67
2017-05-31,202.73,77.09,153.97,187.37,105.25,103.55,31.78,45.43,108.4,80.94,27.33,218.24,154.36,152.03,36.31,127.35,83.73,150.12,65.08,70.53,53.02,32.28,87.67,123.87,121.56,176.89,46.43,78.35,996.21,1000,50.6
2017-06-01,204.25,77.23,153.17,187.41,105.77,103.69,31.52,45.45,107.73,80.37,27.51,212.61,153.52,152.8,36.12,128.32,82.46,150.79,65.09,70.24,53.06,32.67,88.02,124.97,121.2,175.78,46.71,78.64,990.96,998.59,50.49
2017-06-02,205.06,77.77,153.58,187.82,105.67,103.82,31.93,45.83,108.46,80.59,27.87,212.94,154.79,153.07,36.27,129.05,82.29,152.52,65.46,70.44,52.7,32.77,88.4,125.33,122.07,179.92,46.63,79.8,988.59,998.99,50.53
2017-06-05,206.77,78.75,154.34,190.07,105.58,102.8,32.05,45.78,107.04,79.44,27.9,213.08,155.53,151.82,36.3,129.97,82.64,153.63,65.35,71.97,53,32.51,88.3,125,122.27,179.53,46.17,79.6,997.89,1007.23,50.52
2017-06-06,206.01,78.46,153.9,188.41,104.79,103.11,31.75,45.9,106.17,80.3,27.98,212.51,154.44,152,36.16,130.18,82.29,152.37,65,72.3,52.9,32.3,88.76,125.19,120.37,179.19,46.37,79.43,1003.31,1012,50.42
2017-06-07,205.73,78.91,155.02,186.85,104.3,103.97,31.61,45.5,105.79,81.05,27.95,215.37,154.69,153.05,36.13,131,83.31,151.23,64.6,72.64,52.79,32.08,88.68,123.87,120.63,182,46.52,79.08,998.82,1005.95,50.47
2017-06-08,204.84,79.71,155.25,188.1,103.8,103.44,31.53,45.39,105.47,80.51,27.66,215.56,155.16,151,36.34,131,83.91,152,64.24,72.51,53.54,32.06,88.58,123.42,119.3,183.34,46.5,79.58,1004.23,1012.06,55.35
2017-06-09,206,80.39,155.19,190,105.09,104.01,31.64,45.06,104.28,81.15,27.63,220.83,154,152,36.5,130.37,85.51,151.88,63.2,72.04,53.2,31.81,87.85,123.86,120.17,181.84,46.17,79.03,1005.49,1012.5,56.16
2017-06-12,207.06,80.35,145.74,190.3,105.65,107.42,31.34,45.35,105.89,82.67,29.24,223.63,152.8,154.19,35.59,131.64,87.32,151,64.56,69.25,53.51,32.75,88.28,125.21,120.25,181.01,46.8,79.4,958.72,967,53.79
2017-06-13,207.58,80.2,147.16,190.05,106.18,108.34,31.3,45,107.14,82.85,29.12,223.35,152.31,155.44,35.68,131.75,87.55,148.86,63.73,70.02,54.03,32.71,88.36,125.57,119.93,179.21,47.3,79.21,972.04,977.99,53.65
2017-06-14,209.78,80.11,147.5,191.05,105.8,107.91,31.87,45.18,106.95,82.81,28.48,222.99,154.5,153.97,35.99,132.51,86.77,150.32,63.02,70.91,54.48,32.59,88.49,126.4,120.06,180.94,46.63,79.52,975.5,988.59,52.42
2017-06-15,209.5,80.38,143.32,191.43,103.8,106.5,31.25,45.18,105.94,81.78,28.48,224.81,156.13,153.29,35.21,132,86.25,149.9,63.3,69.27,54,32.62,88.23,127.94,119.83,181.75,46.58,79.18,948.02,958.7,52.17
2017-06-16,211.73,80.86,143.78,196.01,106.76,106.94,31.61,45.31,106.28,82.61,28.98,222.65,156.25,154.23,35.28,133.72,86.85,150.98,63.26,69.73,51.75,32.98,89.72,129.48,121.11,180.83,46.86,73.95,957.91,996,52.79
2017-06-19,214,81.56,143.66,197.88,107.95,108.31,31.77,45.35,105.6,83.22,28.96,223.43,156.91,155.51,35.61,134.15,86.97,152.39,63.09,70.5,51.42,32.94,89.6,129.4,121.23,182.3,46.63,75.38,969.65,1017,54
2017-06-20,213.45,81.98,146.87,198.75,108.06,106.25,31.94,45.35,105.07,82.07,28.71,225.51,158.73,154.48,35.45,133.9,87.75,154.27,63.68,70.82,52.05,33.21,89.77,128.35,121.56,182.75,46.4,75.88,975.31,998,54.54
2017-06-21,214.02,82.6,145.52,199.58,106.63,105.89,31.73,45.62,104.39,82.04,28.18,224.54,157.91,155.79,34.33,134.29,87.48,154.18,64.56,70.21,51.9,33.58,89.62,128.75,121.97,183.49,45.95,75.6,970.79,998.7,53.94
2017-06-22,212.73,82.11,145.77,199.25,103.57,104.48,31.91,45.17,104.71,81.45,27.77,221.44,156.44,154.55,34.56,135.45,86.93,153.78,65.51,70.54,52.6,33.95,89.27,128.17,121.83,184.9,45.47,76.03,976.87,1002.23,54.75
2017-06-23,212,82.39,145.13,199.26,102.5,104.25,31.85,45.05,103.83,80.85,27.79,220.5,155.16,154.34,34.21,135.45,87.66,155,66.04,70.09,52.15,34.08,89.03,128,122.01,186.27,45.43,75.6,975.5,1002.54,54.49
2017-06-26,212.79,82.5,147.17,202.77,104.66,105.03,32.22,45.32,104.6,81.57,27.59,218.26,151.67,154.71,34.26,136.48,87.01,155.18,66.15,71.4,52.95,34.16,89.63,127.6,122.41,185.13,45.45,74.95,990,1008.5,55.38
2017-06-27,212,83.06,145.01,199.8,104.5,104.73,32.09,45.34,105.33,81.45,27.52,221.84,151.06,155,34,136.5,87.71,154,66.27,70.11,53.19,34.13,89.18,128.38,121.92,185.72,44.97,75.52,961.6,990.69,54.44
2017-06-28,210.78,83.51,144.49,199.5,104.85,104.43,31.78,45.25,106.02,81.41,27.26,221.87,152.75,155.15,33.77,135.95,88.6,154.04,65.76,69.21,53.17,33.86,89.08,127.73,122.07,185.68,44.98,76.25,950.66,978.55,54.09
